[32minfo | 2023-06-06T19:02:21.448Z | b1e67136-92ce-4564-9c21-25a0be4ab3fb | zbi | main | initializing database - mongodb-mem[39m
[32minfo | 2023-06-13T19:34:55.042Z | b75ab898-0307-4645-9674-70b67a25a329 | zbi | pmr.getInstanceResource | found resources => [{"_id":"6488c4df7b5ec3a274c4a1cb","name":" 4YS7hk0","resources":{"configmap":{"name":"configmap","type":"configmap","status":"new","properties":{},"_id":"6488c4df7b5ec3a274c4a1d5","createdAt":"2023-06-13T19:34:55.027Z","updatedAt":"2023-06-13T19:34:55.027Z"},"secret":{"name":"secret","type":"secret","status":"new","properties":{},"_id":"6488c4df7b5ec3a274c4a1d6","createdAt":"2023-06-13T19:34:55.027Z","updatedAt":"2023-06-13T19:34:55.027Z"},"persistentvolumeclaim":{"name":"persistentvolumeclaim","type":"persistentvolumeclaim","status":"new","properties":{},"_id":"6488c4df7b5ec3a274c4a1d7","createdAt":"2023-06-13T19:34:55.028Z","updatedAt":"2023-06-13T19:34:55.028Z"},"deployment":{"name":"deployment","type":"deployment","status":"new","properties":{},"_id":"6488c4df7b5ec3a274c4a1d8","createdAt":"2023-06-13T19:34:55.028Z","updatedAt":"2023-06-13T19:34:55.028Z"},"service":{"name":"service","type":"service","status":"new","properties":{},"_id":"6488c4df7b5ec3a274c4a1d9","createdAt":"2023-06-13T19:34:55.028Z","updatedAt":"2023-06-13T19:34:55.028Z"},"httpproxy":{"name":"httpproxy","type":"httpproxy","status":"new","properties":{},"_id":"6488c4df7b5ec3a274c4a1da","createdAt":"2023-06-13T19:34:55.028Z","updatedAt":"2023-06-13T19:34:55.028Z"},"volumesnapshot":[{"name":"volumesnapshot-1","type":"volumesnapshot","status":"new","properties":{},"_id":"6488c4df7b5ec3a274c4a1db","createdAt":"2023-06-13T19:34:55.028Z","updatedAt":"2023-06-13T19:34:55.028Z"}],"snapshotschedule":{"name":"schedule","type":"snapshotschedule","status":"new","properties":{},"_id":"6488c4df7b5ec3a274c4a1dc","createdAt":"2023-06-13T19:34:55.028Z","updatedAt":"2023-06-13T19:34:55.028Z"},"_id":"6488c4df7b5ec3a274c4a1d4"}}][39m
[32minfo | 2023-06-13T19:34:55.047Z | b75ab898-0307-4645-9674-70b67a25a329 | zbi | pmr.getInstanceResource | found resources => [{"_id":"6488c4df7b5ec3a274c4a1cb","name":" 4YS7hk0","resources":{"configmap":{"name":"configmap","type":"configmap","status":"new","properties":{},"_id":"6488c4df7b5ec3a274c4a1d5","createdAt":"2023-06-13T19:34:55.027Z","updatedAt":"2023-06-13T19:34:55.027Z"},"secret":{"name":"secret","type":"secret","status":"new","properties":{},"_id":"6488c4df7b5ec3a274c4a1d6","createdAt":"2023-06-13T19:34:55.027Z","updatedAt":"2023-06-13T19:34:55.027Z"},"persistentvolumeclaim":{"name":"persistentvolumeclaim","type":"persistentvolumeclaim","status":"new","properties":{},"_id":"6488c4df7b5ec3a274c4a1d7","createdAt":"2023-06-13T19:34:55.028Z","updatedAt":"2023-06-13T19:34:55.028Z"},"deployment":{"name":"deployment","type":"deployment","status":"new","properties":{},"_id":"6488c4df7b5ec3a274c4a1d8","createdAt":"2023-06-13T19:34:55.028Z","updatedAt":"2023-06-13T19:34:55.028Z"},"service":{"name":"service","type":"service","status":"new","properties":{},"_id":"6488c4df7b5ec3a274c4a1d9","createdAt":"2023-06-13T19:34:55.028Z","updatedAt":"2023-06-13T19:34:55.028Z"},"httpproxy":{"name":"httpproxy","type":"httpproxy","status":"new","properties":{},"_id":"6488c4df7b5ec3a274c4a1da","createdAt":"2023-06-13T19:34:55.028Z","updatedAt":"2023-06-13T19:34:55.028Z"},"volumesnapshot":[{"name":"volumesnapshot-1","type":"volumesnapshot","status":"new","properties":{},"_id":"6488c4df7b5ec3a274c4a1db","createdAt":"2023-06-13T19:34:55.028Z","updatedAt":"2023-06-13T19:34:55.028Z"}],"snapshotschedule":{"name":"schedule","type":"snapshotschedule","status":"new","properties":{},"_id":"6488c4df7b5ec3a274c4a1dc","createdAt":"2023-06-13T19:34:55.028Z","updatedAt":"2023-06-13T19:34:55.028Z"},"_id":"6488c4df7b5ec3a274c4a1d4"}}][39m
[32minfo | 2023-06-13T19:34:55.054Z | b75ab898-0307-4645-9674-70b67a25a329 | zbi | pmr.getInstanceResource | found resources => [{"_id":"6488c4df7b5ec3a274c4a1cb","name":" 4YS7hk0","resources":{"configmap":{"name":"configmap","type":"configmap","status":"new","properties":{},"_id":"6488c4df7b5ec3a274c4a1d5","createdAt":"2023-06-13T19:34:55.027Z","updatedAt":"2023-06-13T19:34:55.027Z"},"secret":{"name":"secret","type":"secret","status":"new","properties":{},"_id":"6488c4df7b5ec3a274c4a1d6","createdAt":"2023-06-13T19:34:55.027Z","updatedAt":"2023-06-13T19:34:55.027Z"},"persistentvolumeclaim":{"name":"persistentvolumeclaim","type":"persistentvolumeclaim","status":"new","properties":{},"_id":"6488c4df7b5ec3a274c4a1d7","createdAt":"2023-06-13T19:34:55.028Z","updatedAt":"2023-06-13T19:34:55.028Z"},"deployment":{"name":"deployment","type":"deployment","status":"new","properties":{},"_id":"6488c4df7b5ec3a274c4a1d8","createdAt":"2023-06-13T19:34:55.028Z","updatedAt":"2023-06-13T19:34:55.028Z"},"service":{"name":"service","type":"service","status":"new","properties":{},"_id":"6488c4df7b5ec3a274c4a1d9","createdAt":"2023-06-13T19:34:55.028Z","updatedAt":"2023-06-13T19:34:55.028Z"},"httpproxy":{"name":"httpproxy","type":"httpproxy","status":"new","properties":{},"_id":"6488c4df7b5ec3a274c4a1da","createdAt":"2023-06-13T19:34:55.028Z","updatedAt":"2023-06-13T19:34:55.028Z"},"volumesnapshot":[{"name":"volumesnapshot-1","type":"volumesnapshot","status":"new","properties":{},"_id":"6488c4df7b5ec3a274c4a1db","createdAt":"2023-06-13T19:34:55.028Z","updatedAt":"2023-06-13T19:34:55.028Z"}],"snapshotschedule":{"name":"schedule","type":"snapshotschedule","status":"new","properties":{},"_id":"6488c4df7b5ec3a274c4a1dc","createdAt":"2023-06-13T19:34:55.028Z","updatedAt":"2023-06-13T19:34:55.028Z"},"_id":"6488c4df7b5ec3a274c4a1d4"}}][39m
[32minfo | 2023-06-13T19:34:55.078Z | 8323bfee-c16f-438f-87b0-2bf6954d9249 | zbi | main | db initialized[39m
[32minfo | 2023-06-13T19:34:55.100Z | 8323bfee-c16f-438f-87b0-2bf6954d9249 | zbi | main | connected to memory server[39m
[32minfo | 2023-06-13T19:34:55.100Z | 28190574-bf3f-491c-b4ca-9970ce45c6cf | zbi | main | closed connection[39m
[32minfo | 2023-06-13T19:34:55.137Z | b75ab898-0307-4645-9674-70b67a25a329 | zbi | main | closed connection[39m
[32minfo | 2023-06-13T19:34:55.200Z | 8323bfee-c16f-438f-87b0-2bf6954d9249 | zbi | main | closed connection[39m
[32minfo | 2023-06-13T19:37:11.130Z | f2c5f3b7-a212-4a46-beee-dc612456e041 | zbi | main | initializing database - mongodb-mem[39m
[32minfo | 2023-06-13T19:37:11.131Z | f2c5f3b7-a212-4a46-beee-dc612456e041 | zbi | main | initializing mongo memory db[39m
[32minfo | 2023-06-13T19:37:11.132Z | f2c5f3b7-a212-4a46-beee-dc612456e041 | zbi | main | initializing mongo memory db[39m
[32minfo | 2023-06-13T19:37:11.134Z | f2c5f3b7-a212-4a46-beee-dc612456e041 | zbi | main | initializing db[39m
[32minfo | 2023-06-13T19:37:11.183Z | 1437f5ea-55e2-449b-baa4-08312b6fe586 | zbi | main | initializing database - mongodb-mem[39m
[32minfo | 2023-06-13T19:37:11.184Z | 1437f5ea-55e2-449b-baa4-08312b6fe586 | zbi | main | initializing mongo memory db[39m
[32minfo | 2023-06-13T19:37:11.184Z | 1437f5ea-55e2-449b-baa4-08312b6fe586 | zbi | main | initializing mongo memory db[39m
[32minfo | 2023-06-13T19:37:11.186Z | 1437f5ea-55e2-449b-baa4-08312b6fe586 | zbi | main | initializing db[39m
[32minfo | 2023-06-13T19:37:11.213Z | f8ed012d-a466-4de0-a68f-347f0d5e46a4 | zbi | main | initializing mongo memory db[39m
[32minfo | 2023-06-13T19:37:11.217Z | f8ed012d-a466-4de0-a68f-347f0d5e46a4 | zbi | main | initializing db[39m
[32minfo | 2023-06-13T19:37:11.158Z | 70327038-08b8-4ac8-a2bd-5b25a1e6a83e | zbi | main | initializing database - mongodb-mem[39m
[32minfo | 2023-06-13T19:37:11.160Z | 70327038-08b8-4ac8-a2bd-5b25a1e6a83e | zbi | main | initializing mongo memory db[39m
[37mdebug | 2023-06-13T19:37:11.189Z | 70327038-08b8-4ac8-a2bd-5b25a1e6a83e | zbi | authenticate-user | auth result => {"email":"owner@zbitech.net","valid":true,"registered":true,"user":{"email":"owner@zbitech.net","name":"Owner one","role":"owner"}}[39m
[37mdebug | 2023-06-13T19:37:11.190Z | 70327038-08b8-4ac8-a2bd-5b25a1e6a83e | zbi | authenticate-user | registration: {"acceptedTerms":true,"provider":"local"}[39m
[37mdebug | 2023-06-13T19:37:11.199Z | 70327038-08b8-4ac8-a2bd-5b25a1e6a83e | zbi | authenticate-user | auth result => {"email":"owner@zbitech.net","valid":true,"registered":false,"user":{"email":"owner@zbitech.net","name":"Owner one","role":"owner"}}[39m
[32minfo | 2023-06-13T19:37:11.213Z | 70327038-08b8-4ac8-a2bd-5b25a1e6a83e | zbi | register-user | registering new user undefined with [object Object] login provider[39m
[37mdebug | 2023-06-13T19:37:11.215Z | 70327038-08b8-4ac8-a2bd-5b25a1e6a83e | zbi | register-user | found user for registration - {"email":"owner@zbitech.net","name":"Owner one","role":"owner"}[39m
[32minfo | 2023-06-13T19:37:11.518Z | f8ed012d-a466-4de0-a68f-347f0d5e46a4 | zbi | main | db initialized[39m
[32minfo | 2023-06-13T19:37:11.518Z | 1437f5ea-55e2-449b-baa4-08312b6fe586 | zbi | main | db initialized[39m
[32minfo | 2023-06-13T19:37:11.518Z | f2c5f3b7-a212-4a46-beee-dc612456e041 | zbi | main | db initialized[39m
[32minfo | 2023-06-13T19:37:11.549Z | f2c5f3b7-a212-4a46-beee-dc612456e041 | zbi | main | connected to memory server[39m
[32minfo | 2023-06-13T19:37:11.549Z | f8ed012d-a466-4de0-a68f-347f0d5e46a4 | zbi | main | connected to memory server[39m
[32minfo | 2023-06-13T19:37:11.549Z | 1437f5ea-55e2-449b-baa4-08312b6fe586 | zbi | main | connected to memory server[39m
[32minfo | 2023-06-13T19:37:11.597Z | f8ed012d-a466-4de0-a68f-347f0d5e46a4 | zbi | test-proj-repo | created owner: {"userid":"6488c567957d3cfd6059eedc","name":" gcwWd  Q38kkPM7","email":"9jkay@zbitech.io","status":"active","role":"owner"}[39m
[32minfo | 2023-06-13T19:37:11.597Z | f8ed012d-a466-4de0-a68f-347f0d5e46a4 | zbi | test-proj-repo | created team: {"id":"6488c567957d3cfd6059eedf","name":" cjsbM","owner":{"userid":"6488c567957d3cfd6059eedc"},"members":[]}[39m
[32minfo | 2023-06-13T19:37:11.598Z | f8ed012d-a466-4de0-a68f-347f0d5e46a4 | zbi | crete-project-repo | creating project {"name":" anUnA0p","owner":"6488c567957d3cfd6059eedc","team":"6488c567957d3cfd6059eedf","network":"testnet","description":" 4FbNqFi8DYfUEx9pDyfq"}[39m
[37mdebug | 2023-06-13T19:37:11.663Z | f8ed012d-a466-4de0-a68f-347f0d5e46a4 | zbi | crete-project-repo | populating project details - {"name":" anUnA0p","network":"testnet","owner":{"_id":"6488c567957d3cfd6059eedc","email":"9jkay@zbitech.io","name":" gcwWd  Q38kkPM7"},"team":{"_id":"6488c567957d3cfd6059eedf","name":" cjsbM"},"description":" 4FbNqFi8DYfUEx9pDyfq","_id":"6488c567957d3cfd6059eee1","createdAt":"2023-06-13T19:37:11.600Z","updatedAt":"2023-06-13T19:37:11.600Z","__v":0}[39m
[32minfo | 2023-06-13T19:37:11.672Z | 1437f5ea-55e2-449b-baa4-08312b6fe586 | zbi | main | closed connection[39m
[32minfo | 2023-06-13T19:37:11.664Z | f8ed012d-a466-4de0-a68f-347f0d5e46a4 | zbi | test-proj-repo | created schema: {"id":"6488c567957d3cfd6059eee1","name":" anUnA0p","owner":{"userid":"6488c567957d3cfd6059eedc","name":" gcwWd  Q38kkPM7","email":"9jkay@zbitech.io"},"team":{"id":"6488c567957d3cfd6059eedf","name":" cjsbM"},"network":"testnet","description":" 4FbNqFi8DYfUEx9pDyfq"}[39m
[37mdebug | 2023-06-13T19:37:11.712Z | f2c5f3b7-a212-4a46-beee-dc612456e041 | zbi | validate-password | found user: {"_id":"6488c567667e64772558eb4c","email":"test@zbitech.net","name":"Owner","role":"owner","status":"active","password":"$2b$10$1F.5KVupWx3tHVPtlGIMbOhb9bHkwJe4RHNgmLF4H3sm0p0Zeu.1O","registration":{"acceptedTerms":true,"provider":"local","_id":"6488c567667e64772558eb4d","createdAt":"2023-06-13T19:37:11.647Z","updatedAt":"2023-06-13T19:37:11.647Z"},"createdAt":"2023-06-13T19:37:11.648Z","updatedAt":"2023-06-13T19:37:11.648Z","__v":0}[39m
[32minfo | 2023-06-13T19:37:11.712Z | f8ed012d-a466-4de0-a68f-347f0d5e46a4 | zbi | mock-schema | creating 10 projects[39m
[32minfo | 2023-06-13T19:37:11.766Z | 6062d43e-b069-4ab7-97f1-b9b27d9981df | zbi | main | initializing mongo memory db[39m
[32minfo | 2023-06-13T19:37:11.768Z | 6062d43e-b069-4ab7-97f1-b9b27d9981df | zbi | main | initializing db[39m
[37mdebug | 2023-06-13T19:37:11.783Z | f2c5f3b7-a212-4a46-beee-dc612456e041 | zbi | authenticate-user | found user: {"userid":"6488c567667e64772558eb4c","name":"Owner","email":"test@zbitech.net","status":"active","role":"owner"}[39m
[32minfo | 2023-06-13T19:37:11.784Z | f2c5f3b7-a212-4a46-beee-dc612456e041 | zbi | test-basic-id-svc | result = {"email":"test@zbitech.net","valid":true,"registered":true,"user":{"userid":"6488c567667e64772558eb4c","name":"Owner","email":"test@zbitech.net","status":"active","role":"owner"}}[39m
[32minfo | 2023-06-13T19:37:11.885Z | 6062d43e-b069-4ab7-97f1-b9b27d9981df | zbi | main | db initialized[39m
[32minfo | 2023-06-13T19:37:11.903Z | f2c5f3b7-a212-4a46-beee-dc612456e041 | zbi | main | closed connection[39m
[32minfo | 2023-06-13T19:37:11.908Z | 6062d43e-b069-4ab7-97f1-b9b27d9981df | zbi | main | connected to memory server[39m
[32minfo | 2023-06-13T19:37:11.953Z | f8ed012d-a466-4de0-a68f-347f0d5e46a4 | zbi | test-proj-repo | found projects: [{"id":"79686431787a3662776d6838","name":" HTe758C","owner":{"userid":"6488c567957d3cfd6059eeee","name":" 6nNJG  N8rywx73","email":"7ibxp@zbitech.io"},"team":{"id":"6488c567957d3cfd6059eef0","name":" fbPOS"},"network":"testnet","status":"new","description":" 0xyQYMUF1IRzElhDMlqV"},{"id":"64656470336d6766746d346a","name":" jy2jB1w","owner":{"userid":"6488c567957d3cfd6059eef6","name":" Afsc9  jebiSPzS","email":"z4l6o@zbitech.io"},"team":{"id":"6488c567957d3cfd6059eef8","name":" i0Sl4"},"network":"testnet","status":"new","description":" 9ONRRGI6oW3Ui3eSHue0"},{"id":"3436377763627064617a646d","name":" K0uLjF9","owner":{"userid":"6488c567957d3cfd6059eefe","name":" p0nDM  XfK9B0l9","email":"aesjo@zbitech.io"},"team":{"id":"6488c567957d3cfd6059ef00","name":" kjRi4"},"network":"testnet","status":"new","description":" xsf7qqIPuxaaBjhivHH4"},{"id":"756c3978683261676a723538","name":" vL66nvp","owner":{"userid":"6488c567957d3cfd6059ef04","name":" VlHPb  1mv5ZkoV","email":"gspm2@zbitech.io"},"team":{"id":"6488c567957d3cfd6059ef06","name":" rncXl"},"network":"testnet","status":"new","description":" IMbGCi4XQxPA6pWw3sxQ"},{"id":"6c316e7a676e797063707574","name":" Q2pJPGM","owner":{"userid":"6488c567957d3cfd6059ef0a","name":" WERQj  QMfIcZYR","email":"seo5x@zbitech.io"},"team":{"id":"6488c567957d3cfd6059ef0c","name":" cweDW"},"network":"testnet","status":"new","description":" GGh71PCJxORJ7IvDTApj"}][39m
[32minfo | 2023-06-13T19:37:11.980Z | f8ed012d-a466-4de0-a68f-347f0d5e46a4 | zbi | test-proj-repo | found project: {"id":"6671616f6466743536377933","name":" tJV6jt8","owner":{"userid":"6488c567957d3cfd6059ef35","name":" 9DwbS  XBYC7VbH","email":"hf9aa@zbitech.io"},"team":{"id":"6488c567957d3cfd6059ef37","name":" 74c1R"},"network":"testnet","status":"new","description":" 616Ppytt7EopN8r4gMdJ"}[39m
[32minfo | 2023-06-13T19:37:12.007Z | f8ed012d-a466-4de0-a68f-347f0d5e46a4 | zbi | test-proj-repo | create instance: {"id":"6488c567957d3cfd6059ef50","name":" AL8YrmE","type":"zcash","project":" 5M69kYV","description":" bQm  D1iLRc6Y  3YJi5KxUD  O  bIYSwqht","status":"running","request":{"cpu":"0.5","memory":"0.5","peers":[]}}[39m
[32minfo | 2023-06-13T19:37:12.061Z | f8ed012d-a466-4de0-a68f-347f0d5e46a4 | zbi | pmr.findInstance | found instance: {"_id":"6488c568957d3cfd6059ef66","name":" 9UhOePY","type":"zcash","project":{"_id":"3669376d3077647965343434","name":" F3Hjlux"},"request":{"cpu":"0.5","memory":"0.5","peers":[],"_id":"6488c568957d3cfd6059ef67","createdAt":"2023-06-13T19:37:12.046Z","updatedAt":"2023-06-13T19:37:12.046Z"},"resources":{"configmap":{"_id":"6488c568957d3cfd6059ef5e","createdAt":"2023-06-13T19:37:12.046Z","updatedAt":"2023-06-13T19:37:12.046Z"},"secret":{"_id":"6488c568957d3cfd6059ef5f","createdAt":"2023-06-13T19:37:12.046Z","updatedAt":"2023-06-13T19:37:12.046Z"},"persistentvolumeclaim":{"_id":"6488c568957d3cfd6059ef60","createdAt":"2023-06-13T19:37:12.046Z","updatedAt":"2023-06-13T19:37:12.046Z"},"deployment":{"_id":"6488c568957d3cfd6059ef61","createdAt":"2023-06-13T19:37:12.046Z","updatedAt":"2023-06-13T19:37:12.046Z"},"service":{"_id":"6488c568957d3cfd6059ef62","createdAt":"2023-06-13T19:37:12.046Z","updatedAt":"2023-06-13T19:37:12.046Z"},"httpproxy":{"_id":"6488c568957d3cfd6059ef63","createdAt":"2023-06-13T19:37:12.046Z","updatedAt":"2023-06-13T19:37:12.046Z"},"snapshotschedule":{"_id":"6488c568957d3cfd6059ef64","createdAt":"2023-06-13T19:37:12.046Z","updatedAt":"2023-06-13T19:37:12.046Z"},"_id":"6488c568957d3cfd6059ef65","volumesnapshot":[]},"createdAt":"2023-06-13T19:37:12.046Z","updatedAt":"2023-06-13T19:37:12.046Z","__v":0}[39m
[32minfo | 2023-06-13T19:37:12.062Z | f8ed012d-a466-4de0-a68f-347f0d5e46a4 | zbi | test-proj-repo | found instance: {"id":"6488c568957d3cfd6059ef66","name":" 9UhOePY","type":"zcash","project":" F3Hjlux","request":{"cpu":"0.5","memory":"0.5","peers":[]}}[39m
[31merror | 2023-06-13T19:37:12.070Z | f8ed012d-a466-4de0-a68f-347f0d5e46a4 | zbi | pmr.findInstance | item ty0j1521rwr7 not found[39m
[32minfo | 2023-06-13T19:37:12.119Z | f8ed012d-a466-4de0-a68f-347f0d5e46a4 | zbi | test-proj-repo | created instance: {"name":" Iw7ruIq","type":"zcash","project":"646561697165696335387466","request":{"cpu":"0.5","memory":"0.5","peers":[],"_id":"6488c568957d3cfd6059efac","createdAt":"2023-06-13T19:37:12.115Z","updatedAt":"2023-06-13T19:37:12.115Z"},"resources":{"configmap":{"_id":"6488c568957d3cfd6059efa3","createdAt":"2023-06-13T19:37:12.115Z","updatedAt":"2023-06-13T19:37:12.115Z"},"secret":{"_id":"6488c568957d3cfd6059efa4","createdAt":"2023-06-13T19:37:12.115Z","updatedAt":"2023-06-13T19:37:12.115Z"},"persistentvolumeclaim":{"_id":"6488c568957d3cfd6059efa5","createdAt":"2023-06-13T19:37:12.115Z","updatedAt":"2023-06-13T19:37:12.115Z"},"deployment":{"_id":"6488c568957d3cfd6059efa6","createdAt":"2023-06-13T19:37:12.115Z","updatedAt":"2023-06-13T19:37:12.115Z"},"service":{"_id":"6488c568957d3cfd6059efa7","createdAt":"2023-06-13T19:37:12.115Z","updatedAt":"2023-06-13T19:37:12.115Z"},"httpproxy":{"_id":"6488c568957d3cfd6059efa8","createdAt":"2023-06-13T19:37:12.115Z","updatedAt":"2023-06-13T19:37:12.115Z"},"snapshotschedule":{"_id":"6488c568957d3cfd6059efa9","createdAt":"2023-06-13T19:37:12.115Z","updatedAt":"2023-06-13T19:37:12.115Z"},"_id":"6488c568957d3cfd6059efaa","volumesnapshot":[]},"_id":"6488c568957d3cfd6059efab","createdAt":"2023-06-13T19:37:12.115Z","updatedAt":"2023-06-13T19:37:12.115Z","__v":0}[39m
[32minfo | 2023-06-13T19:37:12.125Z | f8ed012d-a466-4de0-a68f-347f0d5e46a4 | zbi | pmr.deleteInstance | deleted instance (6488c568957d3cfd6059efab) => {"_id":"6488c568957d3cfd6059efab","name":" Iw7ruIq","type":"zcash","project":"646561697165696335387466","request":{"cpu":"0.5","memory":"0.5","peers":[],"_id":"6488c568957d3cfd6059efac","createdAt":"2023-06-13T19:37:12.115Z","updatedAt":"2023-06-13T19:37:12.115Z"},"resources":{"configmap":{"_id":"6488c568957d3cfd6059efa3","createdAt":"2023-06-13T19:37:12.115Z","updatedAt":"2023-06-13T19:37:12.115Z"},"secret":{"_id":"6488c568957d3cfd6059efa4","createdAt":"2023-06-13T19:37:12.115Z","updatedAt":"2023-06-13T19:37:12.115Z"},"persistentvolumeclaim":{"_id":"6488c568957d3cfd6059efa5","createdAt":"2023-06-13T19:37:12.115Z","updatedAt":"2023-06-13T19:37:12.115Z"},"deployment":{"_id":"6488c568957d3cfd6059efa6","createdAt":"2023-06-13T19:37:12.115Z","updatedAt":"2023-06-13T19:37:12.115Z"},"service":{"_id":"6488c568957d3cfd6059efa7","createdAt":"2023-06-13T19:37:12.115Z","updatedAt":"2023-06-13T19:37:12.115Z"},"httpproxy":{"_id":"6488c568957d3cfd6059efa8","createdAt":"2023-06-13T19:37:12.115Z","updatedAt":"2023-06-13T19:37:12.115Z"},"snapshotschedule":{"_id":"6488c568957d3cfd6059efa9","createdAt":"2023-06-13T19:37:12.115Z","updatedAt":"2023-06-13T19:37:12.115Z"},"_id":"6488c568957d3cfd6059efaa","volumesnapshot":[]},"createdAt":"2023-06-13T19:37:12.115Z","updatedAt":"2023-06-13T19:37:12.115Z","__v":0}[39m
[32minfo | 2023-06-13T19:37:12.118Z | 56bda82a-360d-4970-abac-659dd49ddc24 | zbi | main | initializing mongo memory db[39m
[32minfo | 2023-06-13T19:37:12.121Z | 56bda82a-360d-4970-abac-659dd49ddc24 | zbi | main | initializing db[39m
[32minfo | 2023-06-13T19:37:12.138Z | f8ed012d-a466-4de0-a68f-347f0d5e46a4 | zbi | test-proj-repo | created instance: {"name":" w8in4Wj","type":"zcash","project":"653477773269666a34633438","request":{"cpu":"0.5","memory":"0.5","peers":[],"_id":"6488c568957d3cfd6059efca","createdAt":"2023-06-13T19:37:12.136Z","updatedAt":"2023-06-13T19:37:12.136Z"},"resources":{"configmap":{"_id":"6488c568957d3cfd6059efc1","createdAt":"2023-06-13T19:37:12.136Z","updatedAt":"2023-06-13T19:37:12.136Z"},"secret":{"_id":"6488c568957d3cfd6059efc2","createdAt":"2023-06-13T19:37:12.136Z","updatedAt":"2023-06-13T19:37:12.136Z"},"persistentvolumeclaim":{"_id":"6488c568957d3cfd6059efc3","createdAt":"2023-06-13T19:37:12.136Z","updatedAt":"2023-06-13T19:37:12.136Z"},"deployment":{"_id":"6488c568957d3cfd6059efc4","createdAt":"2023-06-13T19:37:12.136Z","updatedAt":"2023-06-13T19:37:12.136Z"},"service":{"_id":"6488c568957d3cfd6059efc5","createdAt":"2023-06-13T19:37:12.136Z","updatedAt":"2023-06-13T19:37:12.136Z"},"httpproxy":{"_id":"6488c568957d3cfd6059efc6","createdAt":"2023-06-13T19:37:12.136Z","updatedAt":"2023-06-13T19:37:12.136Z"},"snapshotschedule":{"_id":"6488c568957d3cfd6059efc7","createdAt":"2023-06-13T19:37:12.136Z","updatedAt":"2023-06-13T19:37:12.136Z"},"_id":"6488c568957d3cfd6059efc8","volumesnapshot":[]},"_id":"6488c568957d3cfd6059efc9","createdAt":"2023-06-13T19:37:12.136Z","updatedAt":"2023-06-13T19:37:12.136Z","__v":0}[39m
[32minfo | 2023-06-13T19:37:12.144Z | f8ed012d-a466-4de0-a68f-347f0d5e46a4 | zbi | pmr.deleteInstance | deleted instance (dykr6kc9fyjj) => null[39m
[32minfo | 2023-06-13T19:37:12.175Z | f8ed012d-a466-4de0-a68f-347f0d5e46a4 | zbi | test-proj-repo | resources => {"configmap":{"id":"6488c568957d3cfd6059eff3","name":"configmap","type":"configmap","status":"new","properties":{}},"secret":{"id":"6488c568957d3cfd6059eff4","name":"secret","type":"secret","status":"new","properties":{}},"persistentvolumeclaim":{"id":"6488c568957d3cfd6059eff5","name":"persistentvolumeclaim","type":"persistentvolumeclaim","status":"new","properties":{}},"deployment":{"id":"6488c568957d3cfd6059eff6","name":"deployment","type":"deployment","status":"new","properties":{}},"service":{"id":"6488c568957d3cfd6059eff7","name":"service","type":"service","status":"new","properties":{}},"httpproxy":{"id":"6488c568957d3cfd6059eff8","name":"httpproxy","type":"httpproxy","status":"new","properties":{}},"volumesnapshot":[{"id":"6488c568957d3cfd6059eff9","name":"snapshot-1","type":"volumesnapshot","status":"running","properties":{}},{"id":"6488c568957d3cfd6059effa","name":"snapshot-2","type":"volumesnapshot","status":"running","properties":{}},{"id":"6488c568957d3cfd6059effb","name":"snapshot-3","type":"volumesnapshot","status":"running","properties":{}}],"snapshotschedule":{"id":"6488c568957d3cfd6059effc","name":"schedule","type":"snapshotschedule","status":"new","properties":{}}}[39m
